,one,two,three,four
7317,2906,1575,3,1363392000
7318,1975,1576,5,1239753600
7319,1980,1577,5,1354406400
7320,3810,1578,3,1305676800
7321,2162,1579,4,1214956800
7322,4390,1580,5,1377475200
7323,4392,1580,5,1371686400
7324,4399,1580,4,1347926400
7325,4430,1580,4,1350000000
7326,4394,1581,4,1290124800
7327,2866,1582,5,1352592000
7328,4493,1583,5,1330646400
7329,4338,1584,1,1385596800
7330,3016,1585,5,1310774400
7331,3888,1586,5,1336348800
7332,3226,1587,5,1390435200
7333,1328,1587,2,1361145600
7334,1984,1588,1,1217376000
7335,1892,1589,5,1360972800
7336,3412,1590,3,1404604800
7337,2930,1591,1,1334102400
7338,1268,1592,5,1393459200
7339,4281,1593,1,1261008000
7340,1241,1593,5,1288483200
7341,4268,1594,3,1380672000
7342,1516,1595,5,1365724800
7343,2143,1596,5,1391817600
7344,4268,1597,5,1271203200
7345,3943,1598,5,1206662400
7346,1496,1599,5,1397606400
7347,2107,1600,3,1355961600
7348,2208,1601,5,1326931200
7349,2180,1602,5,1178928000
7350,1084,1603,5,1378857600
7351,3943,1604,5,1404691200
7352,4861,1605,5,1253491200
7353,3888,1605,5,1323302400
7354,1279,1605,3,1380844800
7355,2898,1605,4,1397692800
7356,2143,1605,5,1391644800
7357,1743,1606,5,1223769600
7358,4800,1606,5,1392768000
7359,3158,1607,2,1188172800
7360,2148,1608,5,1400630400
7361,3050,1609,3,1289260800
7362,3239,1609,5,1361318400
7363,1694,1609,4,1379203200
7364,1192,1610,5,1360713600
7365,3016,1611,5,1330732800
7366,4707,1612,1,1402790400
7367,1587,1613,5,1339545600
7368,4196,1613,5,1371254400
7369,473,1614,5,1161302400
7370,3277,1615,5,1404864000
7371,589,1616,5,1375660800
7372,3046,1617,5,1399939200
7373,938,1618,5,1365984000
7374,1394,1619,5,1389657600
7375,924,1620,5,1323043200
7376,1493,1621,5,1369180800
7377,2204,1622,5,1343001600
7378,3412,1622,4,1404604800
7379,4071,1622,5,1338940800
7380,2142,1623,5,1305763200
7381,1351,1624,2,1357948800
7382,3614,1624,3,1374710400
7383,1798,1625,3,1379376000
7384,2136,1626,5,1353456000
7385,2107,1627,4,1364601600
7386,4827,1628,5,1387411200
7387,1876,1629,4,1372291200
7388,1304,1629,4,1371340800
7389,4280,1630,3,1382572800
7390,1472,1631,5,1344297600
7391,1466,1632,1,1364947200
7392,1710,1633,3,1356307200
7393,1770,1634,5,1385510400
7394,724,1635,4,1368230400
7395,1873,1636,5,1391904000
7396,3537,1636,5,1388793600
7397,4043,1637,5,1323820800
7398,2107,1638,3,1355961600
7399,3718,1639,1,1380153600
7400,923,1640,1,1248998400
7401,1616,1641,4,1340928000
7402,1356,1641,5,1355097600
7403,456,1642,5,1285545600
7404,2555,1643,4,1403136000
7405,544,1644,5,1404432000
7406,4615,1645,5,1355961600
7407,1758,1645,4,1373932800
7408,714,1645,4,1284076800
7409,1244,1646,4,1395964800
7410,1638,1647,1,1379116800
7411,4047,1648,5,1374364800
7412,4679,1648,1,1382227200
7413,1612,1649,1,1178928000
7414,1493,1650,4,1375401600
7415,2805,1650,3,1375920000
7416,589,1651,5,1375574400
7417,1244,1652,3,1400112000
7418,652,1653,4,1357257600
7419,3016,1654,5,1346544000
7420,1855,1655,5,1401148800
7421,1876,1656,1,1308873600
7422,2194,1657,5,1304985600
7423,3448,1658,5,1319328000
7424,2194,1658,5,1336953600
7425,4902,1659,4,1371513600
7426,4945,1660,4,1229212800
7427,1600,1661,5,1404000000
7428,1768,1662,5,1223942400
7429,1587,1663,5,1310256000
7430,867,1664,4,1401148800
7431,3062,1665,5,1344384000
7432,3301,1665,5,1370908800
7433,793,1666,5,1402876800
7434,3023,1666,5,1354320000
7435,1795,1667,2,1391731200
7436,709,1668,4,1384473600
7437,446,1668,5,1384819200
7438,4950,1668,5,1384819200
7439,3412,1669,4,1404604800
7440,1033,1670,5,1371254400
7441,1241,1671,5,1322006400
7442,3370,1672,5,1173744000
7443,3062,1673,5,1259798400
7444,3826,1674,4,1267315200
7445,1621,1675,5,1347926400
7446,3919,1676,2,1403827200
7447,3029,1676,5,1400112000
7448,3491,1677,5,1366156800
7449,2194,1678,5,1301011200
7450,1876,1679,2,1300838400
7451,4456,1679,4,1384128000
7452,714,1679,2,1361404800
7453,3793,1679,3,1318291200
7454,4071,1679,5,1364256000
7455,4996,1680,4,1378598400
7456,1147,1680,5,1401580800
7457,1639,1680,5,1356048000
7458,3943,1681,5,1378512000
7459,1209,1681,4,1372291200
7460,2555,1682,4,1399852800
7461,1638,1683,1,1348876800
7462,3356,1684,5,1346630400
7463,3390,1684,5,1326758400
7464,1587,1685,5,1322956800
7465,3618,1686,5,1370822400
7466,4780,1687,4,1353974400
7467,4036,1688,1,1330819200
7468,2194,1689,4,1268092800
7469,1317,1690,5,1340928000
7470,4701,1691,5,1350345600
7471,1587,1692,5,1304380800
7472,3808,1693,5,1271289600
7473,4106,1694,4,1261699200
7474,4697,1695,5,1372723200
7475,1757,1695,5,1324771200
7476,3739,1695,5,1218067200
7477,2194,1695,5,1298764800
7478,3888,1696,2,1333324800
7479,1624,1697,5,1343347200
7480,1296,1698,5,1265414400
7481,1213,1699,5,1386633600
7482,1450,1700,5,1267833600
7483,2816,1701,5,1373932800
7484,2144,1701,5,1376092800
7485,939,1701,1,1402963200
7486,2072,1701,5,1333584000
7487,2846,1701,4,1290297600
7488,1590,1702,5,1389571200
7489,4359,1702,2,1390521600
7490,1470,1703,4,1403913600
7491,1403,1703,5,1378080000
7492,1549,1703,5,1256083200
7493,1657,1703,5,1372464000
7494,2846,1703,4,1290297600
7495,1345,1703,4,1348272000
7496,1967,1703,2,1390521600
7497,888,1704,5,1329350400
7498,4990,1705,5,1368576000
7499,2948,1706,4,1334016000
7500,990,1707,2,1354492800
7501,1472,1708,4,1384300800
7502,3274,1709,5,1403308800
7503,1888,1709,5,1372204800
7504,2059,1710,5,1392508800
7505,1241,1711,5,1368489600
7506,2937,1711,5,1271116800
7507,1420,1712,3,1331424000
7508,2519,1713,4,1341100800
7509,3051,1714,3,1238371200
7510,4145,1714,3,1271289600
7511,3518,1715,5,1402272000
7512,3363,1716,4,1357776000
7513,1190,1717,5,1367539200
7514,1808,1718,5,1221177600
7515,1903,1719,4,1380153600
7516,4244,1719,4,1347667200
7517,1351,1720,5,1326326400
7518,3927,1720,1,1397779200
7519,3844,1721,3,1386979200
7520,1470,1722,5,1404172800
7521,3887,1723,4,1339372800
7522,1385,1723,1,1343520000
7523,1954,1723,5,1258761600
7524,1232,1724,4,1334361600
7525,3853,1725,5,1240358400
7526,2025,1726,5,1244937600
7527,3537,1727,1,1228262400
7528,1600,1728,4,1401926400
7529,1892,1729,5,1375574400
7530,2694,1730,4,1242172800
7531,2045,1731,5,1291334400
7532,1340,1732,2,1379203200
7533,3236,1733,5,1401840000
7534,2127,1733,5,1356566400
7535,1387,1733,2,1274832000
7536,1694,1734,4,1374883200
7537,3874,1735,5,1373414400
7538,2577,1735,5,1404777600
7539,3951,1735,5,1393804800
7540,1373,1735,3,1379376000
7541,1417,1735,5,1375920000
7542,1621,1735,5,1307664000
7543,1843,1736,4,1405296000
7544,1587,1736,5,1307491200
7545,1134,1736,5,1393286400
7546,3016,1736,5,1340496000
7547,962,1736,5,1370476800
7548,3929,1736,4,1376611200
7549,1864,1736,5,1367193600
7550,1544,1736,4,1396310400
7551,1489,1736,5,1373846400
7552,1657,1736,5,1372464000
7553,2709,1736,2,1395619200
7554,1228,1736,1,1384992000
7555,4294,1736,5,1362700800
7556,1416,1736,5,1404518400
7557,4036,1736,5,1331164800
7558,1423,1736,4,1257897600
7559,1427,1736,4,1403308800
7560,1967,1736,5,1398643200
7561,2156,1736,5,1394928000
7562,4036,1737,5,1329177600
7563,1903,1738,5,1365465600
7564,2682,1739,4,1356912000
7565,606,1740,4,1331251200
7566,4178,1741,4,1243296000
7567,2194,1742,3,1309392000
7568,2194,1743,5,1303862400
7569,4014,1744,4,1312588800
7570,3913,1745,5,1346630400
7571,3967,1745,5,1360368000
7572,4409,1745,4,1390608000
7573,3150,1745,5,1386374400
7574,1804,1746,5,1376697600
7575,1858,1747,5,1365811200
7576,1876,1748,5,1257811200
7577,2439,1749,3,1340928000
7578,2512,1749,5,1377734400
7579,2578,1749,2,1375228800
7580,2728,1749,5,1341187200
7581,2890,1749,3,1373587200
7582,3739,1750,5,1218067200
7583,4983,1751,3,1274745600
7584,3056,1752,2,1232928000
7585,845,1753,5,1198022400
7586,4617,1754,3,1211328000
7587,3782,1754,1,1213833600
7588,2199,1755,1,1211760000
7589,1835,1756,4,1330387200
7590,1835,1757,4,1323907200
7591,1835,1758,5,1323907200
7592,2694,1759,5,1373500800
7593,1668,1760,4,1385769600
7594,1587,1761,5,1304726400
7595,1587,1762,5,1271980800
7596,4988,1763,5,1372204800
7597,3705,1764,5,1403740800
7598,1638,1765,5,1206057600
7599,3027,1766,2,1370476800
7600,2194,1767,5,1367020800
7601,969,1768,4,1355702400
7602,1587,1769,3,1296950400
7603,1795,1770,4,1350777600
7604,1835,1771,4,1366329600
7605,4776,1772,5,1360800000
7606,1470,1773,5,1404172800
7607,1198,1774,5,1386806400
7608,1215,1774,5,1393459200
7609,4007,1774,5,1254355200
7610,1268,1774,4,1392249600
7611,1295,1774,5,1404259200
7612,1312,1774,5,1361232000
7613,1906,1774,2,1363392000
7614,4220,1774,5,1192924800
7615,1435,1775,5,1321660800
7616,2940,1776,2,1383091200
7617,999,1777,4,1353974400
7618,1728,1778,1,1244160000
7619,2538,1779,3,1372032000
7620,3515,1779,5,1201737600
7621,4871,1779,1,1341792000
7622,3475,1779,3,1363824000
7623,1770,1780,3,1346284800
7624,4044,1781,3,1206748800
7625,1438,1782,5,1391212800
7626,540,1782,5,1403308800
7627,3802,1782,5,1265155200
7628,613,1782,4,1398038400
7629,1387,1782,5,1361664000
7630,1864,1783,5,1271203200
7631,1505,1784,4,1369440000
7632,1241,1785,5,1367020800
7633,3520,1786,5,1348704000
7634,2519,1787,5,1278547200
7635,838,1788,5,1395532800
7636,4645,1789,5,1276128000
7637,2194,1790,5,1292976000
7638,1187,1791,5,1384214400
7639,2094,1792,4,1343692800
7640,3045,1793,5,1255219200
7641,2340,1794,2,1403740800
7642,3049,1795,3,1374278400
7643,1241,1796,5,1365638400
7644,4106,1797,5,1403308800
7645,3493,1798,5,1395792000
7646,2199,1799,4,1346716800
7647,2194,1800,4,1368316800
7648,3363,1801,5,1301702400
7649,1241,1802,5,1394668800
7650,549,1803,5,1389916800
7651,1499,1804,5,1379030400
7652,4023,1805,5,1348099200
7653,3363,1806,4,1337040000
7654,2013,1807,3,1379462400
7655,4896,1807,3,1363478400
7656,1394,1808,5,1401408000
7657,4976,1809,2,1340582400
7658,3954,1810,5,1382140800
7659,2182,1811,2,1287619200
7660,3888,1812,5,1336694400
7661,4996,1812,5,1375747200
7662,4268,1812,5,1268352000
7663,2146,1812,4,1326067200
7664,1609,1813,5,1373587200
7665,3943,1813,5,1367366400
7666,1903,1814,5,1393545600
7667,1903,1815,5,1393545600
7668,4469,1816,5,1366848000
7669,3802,1817,5,1263945600
7670,4262,1818,5,1372204800
7671,1676,1819,5,1397952000
7672,2112,1820,5,1371859200
7673,1967,1820,4,1398643200
7674,1653,1821,4,1372377600
7675,2204,1821,5,1343174400
7676,1967,1821,5,1371945600
7677,1674,1821,5,1373932800
7678,2194,1822,3,1304985600
7679,2686,1823,5,1344384000
7680,3034,1823,4,1373846400
7681,2843,1824,5,1402617600
7682,4469,1825,5,1362960000
7683,1556,1826,4,1276560000
7684,3739,1826,5,1218067200
7685,1876,1827,2,1252886400
7686,4018,1827,5,1373500800
7687,4543,1827,4,1354924800
7688,1858,1828,5,1365811200
7689,3493,1829,5,1395792000
7690,1378,1829,5,1398816000
7691,1244,1829,5,1400112000
7692,837,1830,5,1403740800
7693,2194,1831,4,1279497600
7694,3134,1832,1,1339804800
7695,3129,1833,5,1322611200
7696,1241,1834,5,1367020800
7697,2925,1835,1,1314316800
7698,1493,1836,5,1365552000
7699,1549,1837,5,1378166400
7700,2199,1838,1,1262822400
7701,3287,1839,3,1363996800
7702,3144,1840,3,1368057600
7703,3919,1841,4,1237075200
7704,4251,1842,5,1291852800
7705,1565,1843,1,1320019200
7706,4050,1844,5,1307491200
7707,3283,1845,4,1373241600
7708,1241,1846,5,1308268800
7709,4423,1846,4,1347321600
7710,3312,1847,4,1358121600
7711,1543,1847,3,1363478400
7712,4543,1847,5,1349222400
7713,1757,1848,5,1355616000
7714,3249,1849,3,1326153600
7715,1544,1850,4,1405123200
7716,801,1850,5,1364774400
7717,1770,1850,4,1385510400
7718,4244,1850,5,1340841600
7719,2953,1851,5,1377216000
7720,2313,1852,5,1401408000
7721,27,1852,4,1310515200
7722,487,1853,5,1235606400
7723,4338,1854,5,1327795200
7724,1616,1854,1,1356134400
7725,3986,1855,4,1403395200
7726,3739,1856,4,1218067200
7727,4007,1857,5,1387324800
7728,1345,1858,5,1403308800
7729,3648,1859,5,1404345600
7730,2297,1860,5,1403222400
7731,1798,1860,5,1283040000
7732,3885,1861,5,1363046400
7733,1241,1861,5,1363564800
7734,948,1862,5,1386892800
7735,3953,1863,5,1401062400
7736,3980,1864,3,1389139200
7737,1979,1865,4,1235174400
7738,3554,1866,5,1346803200
7739,3554,1867,5,1346630400
7740,4139,1868,5,1397606400
7741,4587,1869,5,1382572800
7742,407,1870,5,1398124800
7743,1639,1870,5,1339545600
7744,4246,1871,5,1378166400
7745,4400,1871,5,1400198400
7746,3802,1871,5,1379030400
7747,2207,1872,5,1367625600
7748,4518,1872,2,1388793600
7749,4260,1873,5,1380585600
7750,2762,1874,4,1357344000
7751,3684,1875,1,1321920000
7752,3735,1876,1,1297987200
7753,4295,1877,5,1400025600
7754,2682,1878,1,1356912000
7755,3288,1879,5,1333411200
7756,1671,1880,1,1370908800
7757,3953,1881,1,1401062400
7758,4482,1882,1,1206662400
7759,3109,1883,5,1320105600
7760,1990,1884,1,1313539200
7761,4034,1884,5,1282521600
7762,1656,1885,1,1308787200
7763,4746,1885,5,1381104000
7764,2125,1885,1,1304553600
7765,4599,1885,4,1400630400
7766,1470,1886,2,1240617600
7767,589,1886,5,1401148800
7768,1470,1887,4,1400457600
7769,1295,1887,5,1404259200
7770,1467,1888,5,1339718400
7771,1134,1889,5,1393286400
7772,1681,1890,5,1394064000
7773,1192,1890,5,1212969600
7774,1587,1891,1,1296777600
7775,3890,1892,5,1356739200
7776,86,1892,3,1371081600
7777,1810,1892,1,1380412800
7778,1826,1893,5,1300752000
7779,1892,1894,5,1372809600
7780,589,1895,5,1398556800
7781,2898,1895,3,1402531200
7782,4475,1896,1,1402704000
7783,2108,1897,5,1354320000
7784,1888,1898,5,1288742400
7785,1657,1899,5,1389139200
7786,2781,1899,5,1366675200
7787,4700,1900,5,1232755200
7788,3350,1900,1,1248566400
7789,1520,1901,1,1213488000
7790,1575,1902,5,1397088000
7791,2707,1903,5,1357344000
7792,3158,1904,5,1219622400
7793,924,1905,4,1365465600
7794,1438,1905,5,1338336000
7795,888,1905,1,1348876800
7796,2906,1905,5,1337126400
7797,2194,1905,4,1357344000
7798,4147,1906,5,1277424000
7799,97,1907,5,1388188800
7800,1470,1908,3,1400457600
7801,4679,1908,3,1373414400
7802,939,1909,5,1402185600
7803,1587,1910,3,1354838400
7804,4997,1910,5,1326499200
7805,2519,1910,4,1336694400
7806,3850,1910,3,1378944000
7807,1892,1911,5,1305504000
7808,4986,1912,3,1369785600
7809,2023,1912,5,1344988800
7810,3708,1912,2,1342656000
7811,1520,1913,3,1243987200
7812,4646,1913,5,1306540800
7813,1437,1914,1,1389139200
7814,3160,1915,4,1229212800
7815,1627,1916,3,1214006400
7816,2094,1917,1,1343692800
7817,4778,1918,4,1282435200
7818,4645,1919,5,1322697600
7819,1835,1920,5,1366329600
7820,3554,1921,5,1367452800
7821,1200,1921,5,1401408000
7822,1493,1922,5,1367366400
7823,2519,1923,5,1337385600
7824,2555,1923,5,1400198400
7825,3554,1923,5,1403395200
7826,3861,1923,4,1380758400
7827,1899,1924,4,1278460800
7828,1864,1925,3,1404518400
7829,1237,1925,5,1375833600
7830,4469,1926,3,1379462400
7831,4976,1927,2,1304812800
7832,4573,1928,5,1339718400
7833,3093,1929,1,1315958400
7834,893,1930,5,1305849600
7835,4010,1931,1,1309219200
7836,888,1932,5,1309651200
7837,4392,1933,5,1384387200
7838,3770,1933,2,1369699200
7839,3016,1934,3,1326585600
7840,3554,1935,3,1304640000
7841,4242,1936,1,1370131200
7842,4051,1937,1,1314057600
7843,4983,1938,4,1275868800
7844,3182,1939,5,1212537600
7845,4976,1939,5,1304812800
7846,4612,1940,3,1281657600
7847,3016,1941,5,1330646400
7848,1764,1942,1,1376179200
7849,3537,1943,5,1208390400
7850,4481,1944,2,1395619200
7851,3739,1945,4,1218153600
7852,548,1946,4,1375920000
7853,1966,1946,4,1335657600
7854,1305,1946,5,1404086400
7855,3048,1947,5,1396742400
7856,1451,1948,5,1334793600
7857,1835,1949,5,1398038400
7858,1421,1950,3,1363219200
7859,1864,1951,4,1399075200
7860,990,1951,2,1354492800
7861,1241,1951,5,1398211200
7862,2194,1952,5,1270771200
7863,3706,1953,1,1309824000
7864,2682,1954,1,1356912000
7865,3219,1955,1,1404777600
7866,3219,1956,1,1404777600
7867,1876,1957,1,1307318400
7868,1467,1958,5,1339372800
7869,1266,1958,1,1358812800
7870,529,1959,5,1403136000
7871,624,1959,4,1386288000
7872,624,1960,4,1386288000
7873,624,1961,3,1392163200
7874,1187,1962,5,1384214400
7875,3396,1962,2,1400889600
7876,4127,1963,5,1318636800
7877,4158,1964,5,1358985600
7878,3158,1965,4,1234396800
7879,3016,1966,4,1365465600
7880,4018,1966,1,1372636800
7881,4045,1966,1,1394755200
7882,2898,1966,4,1363737600
7883,3888,1967,5,1153180800
7884,3129,1967,5,1388620800
7885,1345,1967,5,1373760000
7886,2542,1968,2,1358812800
7887,1749,1969,4,1380758400
7888,2651,1970,4,1215043200
7889,1549,1971,5,1330041600
7890,2194,1972,3,1300579200
7891,3534,1973,5,1363478400
7892,2821,1974,3,1315785600
7893,969,1975,5,1355702400
7894,164,1976,5,1372809600
7895,1600,1976,5,1392076800
7896,3381,1977,4,1358035200
7897,1875,1978,5,1366675200
7898,4646,1979,5,1376006400
7899,939,1980,1,1372636800
7900,1395,1981,5,1384646400
7901,3762,1982,5,1365033600
7902,3766,1982,5,1315008000
7903,1454,1983,5,1379894400
7904,4986,1984,3,1354579200
7905,1892,1985,5,1375574400
7906,3443,1986,5,1334880000
7907,1639,1987,5,1339545600
7908,4489,1988,5,1357689600
7909,3144,1989,4,1368057600
7910,3303,1990,5,1374451200
7911,2867,1991,4,1369958400
7912,1996,1992,5,1334880000
7913,4257,1993,1,1384300800
7914,3570,1994,5,1403654400
7915,2194,1995,5,1264118400
7916,1965,1996,2,1363478400
7917,2790,1997,5,1375315200
7918,4033,1998,5,1346630400
7919,1493,1999,5,1358121600
7920,2995,2000,5,1325721600
7921,3363,2001,5,1377475200
7922,1587,2002,5,1364860800
7923,4033,2003,5,1345161600
7924,2194,2004,5,1306713600
7925,1892,2005,4,1386806400
7926,4573,2006,1,1346371200
7927,1768,2007,5,1269820800
7928,3961,2007,5,1251072000
7929,3785,2008,3,1312588800
7930,2411,2009,5,1257033600
7931,1960,2010,5,1403481600
7932,1657,2011,5,1389139200
7933,4031,2011,4,1369872000
7934,1496,2012,3,1307404800
7935,1174,2013,2,1254182400
7936,1408,2013,5,1341446400
7937,3515,2014,5,1234742400
7938,4922,2015,1,1207699200
7939,2201,2016,1,1278806400
7940,2995,2017,4,1316131200
7941,2175,2018,5,1254441600
7942,1345,2019,4,1344384000
7943,4082,2019,4,1379030400
7944,1743,2020,5,1309737600
7945,2942,2021,5,1358812800
7946,1587,2022,3,1343347200
7947,1990,2023,2,1325894400
7948,1990,2024,2,1325894400
7949,1470,2025,5,1215302400
7950,4473,2026,5,1378598400
7951,1472,2027,5,1270252800
7952,1917,2028,5,1372377600
7953,4370,2028,5,1372464000
7954,3363,2029,3,1303344000
7955,3045,2030,5,1231200000
7956,1825,2031,4,1347062400
7957,3802,2032,1,1376006400
7958,2188,2033,5,1377216000
7959,1858,2034,5,1362009600
7960,2724,2035,3,1371772800
7961,4241,2036,5,1228176000
7962,2194,2037,2,1215907200
7963,1493,2038,5,1359504000
7964,2458,2039,5,1405036800
7965,4657,2040,4,1377648000
7966,2192,2040,1,1299456000
7967,1966,2040,5,1350777600
7968,4309,2041,5,1359676800
7969,1480,2041,4,1402012800
7970,2111,2041,5,1327276800
7971,1694,2041,5,1374883200
7972,3980,2042,5,1275868800
7973,4098,2043,5,1208822400
7974,3300,2044,2,1242086400
7975,1587,2045,5,1295136000
7976,3274,2045,4,1393977600
7977,2678,2046,5,1370390400
7978,1522,2047,4,1383436800
7979,1154,2048,4,1297728000
7980,1764,2049,4,1376179200
7981,1980,2050,2,1258502400
7982,2639,2051,5,1399680000
7983,1804,2051,5,1377129600
7984,982,2052,5,1287446400
7985,1241,2053,5,1346803200
7986,1600,2053,5,1294790400
7987,767,2054,5,1400371200
7988,1751,2054,5,1315958400
7989,1778,2054,5,1360713600
7990,4293,2055,4,1400284800
7991,2194,2056,5,1350950400
7992,4434,2057,5,1379980800
7993,4572,2058,5,1369008000
7994,1573,2058,5,1388016000
7995,3045,2059,5,1340150400
7996,1065,2060,3,1244937600
7997,775,2061,1,1305936000
7998,1609,2062,5,1391558400
7999,4423,2063,5,1366934400
8000,1808,2064,5,1357084800
8001,3448,2065,5,1288569600
8002,2453,2066,3,1398729600
8003,2429,2066,5,1393718400
8004,2992,2067,5,1396137600
8005,3410,2068,4,1352764800
8006,1791,2069,4,1375142400
8007,1720,2070,5,1314316800
8008,3729,2071,5,1249171200
8009,4255,2072,5,1394582400
8010,972,2072,5,1323216000
8011,1757,2072,5,1353283200
8012,1782,2072,5,1377648000
8013,1981,2072,1,1368576000
8014,1804,2072,5,1384646400
8015,616,2072,5,1403481600
8016,2141,2072,4,1373500800
8017,1082,2072,5,1374624000
8018,1297,2073,5,1401580800
8019,2206,2074,4,1239580800
8020,368,2074,4,1261008000
8021,2230,2075,5,1399766400
8022,2747,2076,3,1299369600
8023,3922,2077,5,1310688000
8024,2747,2077,5,1299888000
8025,2072,2078,1,1381190400
8026,3405,2079,5,1362182400
8027,2490,2080,5,1401494400
8028,3045,2080,4,1352678400
8029,4319,2080,5,1352937600
8030,1757,2080,5,1356739200
8031,1205,2080,5,1352851200
8032,2694,2080,4,1355443200
8033,1007,2080,4,1321315200
8034,4915,2080,5,1394150400
8035,4306,2080,2,1316563200
8036,2858,2080,4,1314921600
8037,1616,2081,1,1356134400
8038,3342,2081,5,1284854400
8039,368,2081,5,1312588800
8040,1516,2082,4,1371168000
8041,2694,2083,3,1370390400
8042,3990,2083,5,1376438400
8043,2223,2084,4,1405814400
8044,3535,2084,5,1333929600
8045,1270,2084,5,1385596800
8046,1922,2085,4,1373500800
8047,1225,2086,5,1315785600
8048,4996,2086,5,1378512000
8049,1084,2086,5,1309219200
8050,1400,2086,5,1399248000
8051,1945,2087,5,1245974400
8052,493,2088,5,1369267200
8053,4999,2089,5,1368230400
8054,1313,2089,5,1385596800
8055,3038,2090,5,1370908800
8056,4166,2091,5,1376697600
8057,1757,2091,5,1376697600
8058,4977,2091,5,1313712000
8059,999,2091,4,1354147200
8060,4992,2092,5,1400025600
8061,4023,2093,5,1342483200
8062,4226,2093,5,1316476800
8063,3914,2094,5,1339113600
8064,4645,2094,3,1340064000
8065,2898,2094,4,1369180800
8066,4028,2095,5,1358294400
8067,4445,2095,5,1376697600
8068,4918,2096,5,1405382400
8069,4906,2097,5,1364515200
8070,2088,2098,5,1341100800
8071,2694,2098,4,1246924800
8072,4042,2098,4,1365292800
8073,1084,2098,5,1360540800
8074,3213,2098,4,1273363200
8075,990,2098,4,1354492800
8076,1313,2099,3,1395878400
8077,1991,2100,3,1344297600
8078,4486,2101,5,1400457600
8079,3522,2102,5,1347840000
8080,3804,2102,5,1323388800
8081,4645,2102,3,1343088000
8082,1577,2103,5,1363910400
8083,4776,2103,5,1360800000
8084,4976,2103,5,1313107200
8085,3914,2104,5,1339113600
8086,4991,2105,4,1377302400
8087,4486,2106,5,1399420800
8088,4281,2106,5,1346630400
8089,976,2107,4,1371772800
8090,4225,2107,5,1263081600
8091,4435,2108,5,1374969600
8092,1438,2108,5,1373328000
8093,1494,2109,4,1238803200
8094,4272,2110,5,1270944000
8095,1101,2110,4,1313280000
8096,1084,2111,5,1309219200
8097,1587,2112,5,1304294400
8098,2398,2113,4,1236643200
8099,2776,2113,5,1386720000
8100,2906,2114,5,1291161600
8101,4220,2114,4,1250035200
8102,999,2115,4,1353974400
8103,3681,2116,5,1353888000
8104,577,2117,4,1339804800
8105,3914,2118,5,1339113600
8106,999,2118,5,1354147200
8107,1876,2119,4,1276819200
8108,4991,2120,5,1377302400
8109,4996,2120,5,1378512000
8110,1130,2120,5,1373587200
8111,4471,2120,5,1403481600
8112,3236,2120,5,1398988800
8113,1489,2120,5,1383177600
8114,1493,2120,5,1382572800
8115,999,2120,5,1353974400
8116,207,2120,5,1336003200
8117,4421,2120,5,1375056000
8118,1577,2120,5,1396396800
8119,3049,2120,5,1359936000
8120,1489,2121,5,1383177600
8121,4976,2121,5,1313107200
8122,2906,2121,5,1291161600
8123,1147,2122,5,1362873600
8124,4645,2123,4,1280880000
8125,3236,2124,5,1389571200
8126,407,2125,1,1373932800
8127,1438,2126,5,1354233600
8128,3793,2126,3,1279324800
8129,3793,2127,3,1279324800
8130,4906,2128,5,1365811200
8131,2694,2129,2,1270771200
8132,2898,2130,4,1369180800
8133,1876,2131,4,1277337600
8134,2037,2132,5,1274918400
8135,315,2133,5,1401753600
8136,1516,2133,5,1371168000
8137,1892,2134,5,1351209600
8138,4496,2135,1,1393113600
8139,4618,2136,5,1371945600
8140,4257,2137,1,1402876800
8141,3318,2138,1,1322956800
8142,2252,2139,4,1389139200
8143,2366,2139,4,1365552000
8144,4976,2140,5,1313107200
8145,1528,2141,5,1339977600
8146,3722,2142,2,1304553600
8147,1899,2142,4,1278460800
8148,1395,2143,5,1335830400
8149,1422,2144,5,1402617600
8150,2092,2145,5,1358035200
8151,4918,2146,5,1405382400
8152,4079,2147,5,1372636800
8153,2005,2148,4,1350950400
8154,4999,2149,3,1368230400
8155,1438,2149,5,1354233600
8156,4719,2149,1,1396224000
8157,4906,2149,5,1365811200
8158,1876,2150,5,1255564800
8159,888,2150,5,1360368000
8160,1609,2151,5,1379635200
8161,4098,2152,5,1398384000
8162,846,2153,4,1375574400
8163,3317,2153,5,1340150400
8164,4785,2154,4,1403049600
8165,4786,2154,5,1401926400
8166,4788,2154,4,1385942400
8167,4790,2154,4,1367020800
8168,527,2155,5,1397606400
8169,544,2155,4,1374796800
8170,1587,2156,5,1309392000
8171,3739,2157,3,1218067200
8172,1858,2158,5,1367712000
8173,3337,2159,3,1402012800
8174,3810,2160,5,1313366400
8175,1496,2161,5,1397606400
8176,2694,2162,5,1368144000
8177,2906,2163,5,1291161600
8178,4262,2164,5,1368230400
8179,3437,2165,5,1346889600
8180,3045,2166,4,1308960000
8181,2534,2167,5,1314576000
8182,854,2168,5,1392422400
8183,2194,2169,4,1289865600
8184,2194,2170,5,1275264000
8185,1926,2171,5,1355443200
8186,4023,2171,5,1377734400
8187,3017,2172,4,1341792000
8188,1199,2172,5,1366070400
8189,2195,2172,4,1361145600
8190,1493,2173,5,1368748800
8191,2111,2173,5,1401235200
8192,1965,2173,5,1402617600
8193,1324,2173,3,1387670400
8194,2075,2174,5,1402185600
8195,2083,2175,4,1348444800
