,one,two,three,four
6304,1940,1258,5,1249430400
6305,364,1259,2,1403395200
6306,421,1260,5,1249084800
6307,1455,1261,5,1386374400
6308,890,1262,4,1337126400
6309,890,1263,4,1375747200
6310,807,1264,5,1329004800
6311,3468,1265,5,1367193600
6312,3984,1266,5,1314144000
6313,890,1267,1,1387238400
6314,1953,1268,5,1357603200
6315,890,1269,3,1387238400
6316,890,1270,1,1355529600
6317,3731,1271,5,1323907200
6318,4631,1272,1,1401321600
6319,4557,1273,2,1369440000
6320,421,1274,5,1318464000
6321,1953,1275,5,1386633600
6322,388,1275,5,1381104000
6323,822,1275,5,1399161600
6324,3960,1276,5,1262736000
6325,1953,1276,5,1362355200
6326,831,1276,5,1265414400
6327,1765,1276,5,1335398400
6328,421,1276,5,1367366400
6329,1276,1276,5,1348790400
6330,1452,1276,5,1381795200
6331,4246,1276,5,1368748800
6332,3941,1276,5,1250640000
6333,912,1277,5,1395014400
6334,3807,1278,5,1358899200
6335,761,1279,5,1402358400
6336,1452,1280,5,1381795200
6337,1713,1281,5,1271462400
6338,1905,1282,5,1327363200
6339,4991,1283,5,1372118400
6340,4457,1284,5,1329868800
6341,1573,1285,3,1312761600
6342,1749,1286,4,1316908800
6343,1660,1287,3,1383523200
6344,1728,1288,5,1333152000
6345,1749,1289,5,1299542400
6346,2608,1290,5,1205452800
6347,912,1291,5,1323907200
6348,3544,1292,2,1257811200
6349,713,1293,5,1350000000
6350,13,1294,5,1375833600
6351,719,1295,3,1396656000
6352,1768,1296,5,1391385600
6353,3548,1297,4,1385164800
6354,4991,1297,5,1372118400
6355,263,1298,5,1226361600
6356,1868,1299,5,1253923200
6357,4347,1300,5,1309564800
6358,2938,1301,5,1331769600
6359,4861,1302,5,1322438400
6360,924,1303,5,1393113600
6361,4496,1304,4,1245542400
6362,3215,1305,1,1341360000
6363,421,1306,5,1253577600
6364,83,1307,2,1370131200
6365,380,1308,4,1389484800
6366,1749,1309,5,1353801600
6367,2936,1310,5,1352419200
6368,1735,1310,4,1321660800
6369,4262,1311,4,1367280000
6370,4401,1312,5,1282780800
6371,1836,1313,4,1380758400
6372,421,1314,4,1390089600
6373,364,1315,5,1315094400
6374,421,1316,5,1322179200
6375,452,1317,5,1386806400
6376,374,1318,5,1356134400
6377,1765,1319,5,1389744000
6378,4873,1320,1,1318204800
6379,3475,1321,5,1358812800
6380,4490,1322,5,1349913600
6381,2591,1323,3,1346457600
6382,4490,1324,5,1349913600
6383,3941,1325,5,1358640000
6384,763,1326,5,1398384000
6385,3941,1327,5,1384214400
6386,1855,1328,4,1376524800
6387,1201,1329,4,1368662400
6388,658,1329,5,1381104000
6389,4861,1330,5,1392595200
6390,713,1331,5,1299024000
6391,845,1332,4,1375920000
6392,364,1333,3,1307923200
6393,813,1334,5,1383868800
6394,1884,1335,2,1401926400
6395,2936,1336,5,1298419200
6396,495,1337,5,1382832000
6397,421,1338,5,1252195200
6398,1638,1339,5,1332720000
6399,3941,1340,5,1359244800
6400,364,1341,5,1315094400
6401,1953,1342,5,1372550400
6402,364,1343,5,1315094400
6403,521,1344,5,1389484800
6404,4262,1345,5,1315353600
6405,4262,1346,5,1335744000
6406,3941,1346,1,1395446400
6407,2938,1347,5,1380412800
6408,4262,1348,4,1367712000
6409,1765,1349,5,1383782400
6410,4262,1350,5,1367712000
6411,3631,1351,5,1401840000
6412,1260,1352,4,1338336000
6413,11,1353,1,1359936000
6414,3751,1353,5,1365811200
6415,4490,1354,5,1389398400
6416,4262,1355,5,1339804800
6417,4490,1356,5,1389398400
6418,3674,1357,5,1302220800
6419,4452,1358,5,1396656000
6420,1768,1359,5,1381449600
6421,4490,1360,5,1349913600
6422,4328,1361,5,1331942400
6423,4991,1362,4,1401321600
6424,1720,1363,4,1318291200
6425,4273,1363,5,1353888000
6426,3941,1364,5,1378944000
6427,452,1365,5,1371772800
6428,526,1366,5,1355529600
6429,3276,1367,5,1384041600
6430,1713,1368,5,1327881600
6431,3898,1369,5,1377734400
6432,4031,1370,5,1377129600
6433,924,1371,5,1392076800
6434,4328,1372,5,1333324800
6435,1765,1373,5,1389744000
6436,3941,1374,5,1378944000
6437,25,1375,3,1330041600
6438,4861,1376,4,1355011200
6439,1724,1377,1,1308787200
6440,591,1378,5,1378339200
6441,4096,1379,3,1324944000
6442,4780,1380,5,1323302400
6443,791,1380,5,1374969600
6444,4401,1381,5,1237680000
6445,4031,1382,5,1375056000
6446,4652,1383,5,1273449600
6447,906,1384,5,1333065600
6448,83,1385,5,1397174400
6449,736,1386,5,1215388800
6450,3952,1387,5,1356566400
6451,25,1388,5,1330041600
6452,137,1389,2,1377561600
6453,3265,1390,5,1377302400
6454,526,1391,5,1355529600
6455,258,1392,5,1356480000
6456,1983,1392,5,1350691200
6457,775,1393,5,1213920000
6458,83,1394,3,1400544000
6459,25,1395,4,1330041600
6460,83,1396,4,1394755200
6461,421,1397,1,1393027200
6462,4431,1398,4,1392422400
6463,421,1399,5,1380326400
6464,4262,1400,5,1344729600
6465,421,1401,5,1316908800
6466,4978,1402,5,1384300800
6467,421,1403,5,1283126400
6468,1622,1404,5,1350518400
6469,1780,1405,4,1373155200
6470,3236,1406,4,1257292800
6471,421,1407,5,1244332800
6472,421,1408,5,1389571200
6473,1749,1409,4,1334188800
6474,1954,1410,5,1370044800
6475,2039,1411,5,1400371200
6476,1768,1412,5,1384992000
6477,1637,1413,5,1365724800
6478,4405,1414,5,1372982400
6479,421,1415,5,1250294400
6480,1983,1416,5,1286841600
6481,1660,1416,3,1388016000
6482,1660,1417,3,1388016000
6483,1768,1418,4,1378684800
6484,1768,1419,5,1378684800
6485,4262,1420,1,1358035200
6486,538,1421,5,1401321600
6487,380,1422,1,1353801600
6488,1768,1423,4,1394496000
6489,676,1424,5,1372636800
6490,4337,1425,5,1189468800
6491,3475,1426,5,1358812800
6492,3209,1427,4,1362096000
6493,431,1428,5,1358985600
6494,2060,1428,5,1374278400
6495,4637,1429,5,1380326400
6496,531,1430,5,1374451200
6497,3887,1431,4,1381363200
6498,1728,1432,5,1333152000
6499,364,1433,5,1403395200
6500,1728,1434,5,1333756800
6501,1612,1435,5,1385769600
6502,4450,1435,5,1389916800
6503,4493,1436,5,1285286400
6504,3487,1437,5,1394668800
6505,4431,1438,5,1317427200
6506,795,1439,5,1377388800
6507,924,1440,5,1392249600
6508,1026,1441,5,1319673600
6509,3984,1441,5,1314144000
6510,1749,1442,4,1321401600
6511,4772,1443,4,1386288000
6512,4411,1444,4,1370044800
6513,3941,1445,5,1380153600
6514,1749,1446,4,1337212800
6515,1741,1447,5,1373414400
6516,872,1448,5,1293926400
6517,25,1449,4,1370131200
6518,4262,1450,4,1315353600
6519,3941,1451,5,1349827200
6520,391,1452,1,1285804800
6521,1573,1453,5,1312761600
6522,3763,1454,5,1260921600
6523,1946,1455,1,1283299200
6524,421,1456,5,1309737600
6525,3332,1457,3,1389139200
6526,4431,1458,1,1331942400
6527,4328,1459,5,1356652800
6528,651,1460,5,1387584000
6529,360,1461,3,1402531200
6530,334,1462,4,1383868800
6531,334,1463,5,1394409600
6532,720,1464,5,1371168000
6533,826,1465,5,1391212800
6534,364,1466,5,1403395200
6535,13,1467,5,1400457600
6536,4652,1468,5,1367107200
6537,1729,1469,5,1395619200
6538,1633,1470,5,1390608000
6539,4255,1471,3,1362787200
6540,2787,1472,5,1404345600
6541,415,1473,5,1389830400
6542,1713,1474,5,1261958400
6543,364,1475,3,1315094400
6544,4726,1476,5,1374710400
6545,4419,1477,5,1401148800
6546,497,1478,5,1385683200
6547,492,1479,5,1315440000
6548,2571,1480,5,1351555200
6549,2401,1481,3,1300665600
6550,3632,1482,1,1367366400
6551,1433,1483,5,1390780800
6552,165,1484,4,1372896000
6553,2073,1485,1,1363651200
6554,4401,1486,5,1282780800
6555,3941,1487,5,1365897600
6556,421,1488,1,1250294400
6557,391,1489,5,1285804800
6558,3887,1490,5,1383609600
6559,4399,1491,5,1402704000
6560,1212,1491,5,1328486400
6561,3853,1491,5,1404259200
6562,824,1492,5,1335484800
6563,3483,1493,4,1394150400
6564,1780,1494,5,1386633600
6565,3941,1495,5,1349654400
6566,4623,1496,5,1397952000
6567,4623,1497,5,1397952000
6568,2185,1498,4,1330300800
6569,83,1499,5,1387843200
6570,4262,1500,3,1315353600
6571,1768,1501,5,1381449600
6572,452,1502,5,1390348800
6573,2772,1503,5,1274832000
6574,3941,1504,5,1360627200
6575,4342,1505,4,1325030400
6576,56,1506,1,1343952000
6577,3853,1507,5,1404259200
6578,4623,1508,4,1392422400
6579,1622,1509,5,1353542400
6580,3941,1509,5,1371945600
6581,1455,1510,5,1383696000
6582,3975,1511,3,1317513600
6583,258,1512,5,1387756800
6584,2950,1513,5,1389657600
6585,1715,1513,5,1360195200
6586,374,1514,5,1356134400
6587,2938,1515,5,1403395200
6588,831,1516,3,1295308800
6589,421,1517,5,1275782400
6590,1759,1518,4,1326758400
6591,579,1519,5,1385337600
6592,736,1520,5,1331251200
6593,2777,1521,1,1306368000
6594,511,1522,5,1400284800
6595,1765,1523,4,1333584000
6596,1644,1523,5,1376438400
6597,2555,1524,5,1245888000
6598,497,1525,5,1383436800
6599,800,1526,5,1341964800
6600,4734,1527,5,1373068800
6601,1749,1528,4,1321401600
6602,352,1529,5,1363996800
6603,1765,1530,5,1335398400
6604,2227,1530,5,1381708800
6605,4086,1531,5,1212192000
6606,4086,1532,2,1212192000
6607,736,1533,5,1385596800
6608,4328,1534,5,1323216000
6609,1735,1535,5,1321660800
6610,4083,1536,5,1248912000
6611,784,1537,2,1373587200
6612,975,1538,5,1358380800
6613,3941,1539,5,1358208000
6614,788,1540,3,1318636800
6615,2591,1541,1,1389744000
6616,1749,1542,3,1334188800
6617,4873,1543,5,1318204800
6618,364,1544,1,1377388800
6619,4821,1545,4,1398470400
6620,3548,1546,5,1385164800
6621,3822,1547,5,1309219200
6622,1637,1548,5,1389052800
6623,2945,1549,5,1369180800
6624,1643,1550,4,1403568000
6625,1352,1551,5,1336953600
6626,761,1552,5,1404691200
6627,4328,1553,5,1396569600
6628,3898,1553,5,1374105600
6629,1624,1554,5,1394064000
6630,3826,1555,5,1366588800
6631,1624,1556,5,1394064000
6632,890,1557,5,1403395200
6633,1946,1558,5,1347667200
6634,763,1559,5,1331856000
6635,1622,1560,3,1353110400
6636,4813,1561,4,1314835200
6637,4031,1562,5,1375056000
6638,4457,1563,3,1261699200
6639,514,1564,5,1264809600
6640,3937,1565,5,1361318400
6641,2086,1566,5,1190160000
6642,536,1567,5,1355529600
6643,421,1568,5,1318204800
6644,3973,1569,5,1374796800
6645,591,1570,5,1369008000
6646,1622,1571,5,1350518400
6647,3973,1572,5,1384560000
6648,1685,1572,3,1325289600
6649,924,1572,5,1389052800
6650,570,1572,5,1300924800
6651,3261,1573,5,1275091200
6652,4401,1573,5,1237507200
6653,2664,1573,5,1295395200
6654,806,1573,2,1265328000
6655,4991,1573,5,1386374400
6656,2033,1574,4,1386460800
6657,630,1575,5,1273968000
6658,2966,1575,5,1347148800
6659,1126,1576,5,1404086400
6660,2378,1577,5,1405123200
6661,706,1578,5,1339113600
6662,3702,1579,4,1356393600
6663,3826,1580,5,1367452800
6664,3431,1581,1,1404345600
6665,3063,1582,5,1361923200
6666,2834,1583,1,1324512000
6667,1946,1584,1,1288656000
6668,4431,1585,5,1393804800
6669,421,1586,5,1279065600
6670,421,1587,5,1310428800
6671,3265,1588,4,1320451200
6672,4901,1589,5,1374796800
6673,526,1590,5,1337817600
6674,3975,1591,5,1388534400
6675,4583,1592,5,1250121600
6676,3941,1593,5,1358294400
6677,3941,1594,5,1344124800
6678,3695,1595,5,1379203200
6679,3941,1596,5,1359244800
6680,1450,1597,5,1358985600
6681,364,1598,5,1307923200
6682,890,1599,3,1337126400
6683,1622,1600,5,1350518400
6684,2787,1601,5,1382745600
6685,1746,1602,5,1370736000
6686,3876,1602,4,1253664000
6687,2777,1603,5,1368576000
6688,2131,1604,5,1356998400
6689,3814,1605,5,1305072000
6690,4325,1606,5,1307404800
6691,2772,1607,5,1321488000
6692,630,1608,4,1200787200
6693,1790,1608,5,1297382400
6694,4291,1608,5,1223078400
6695,3941,1609,5,1236988800
6696,549,1610,5,1404000000
6697,3366,1611,5,1364428800
6698,930,1611,5,1381276800
6699,892,1612,3,1353974400
6700,3898,1613,5,1376697600
6701,83,1614,4,1387843200
6702,4583,1615,4,1272153600
6703,7,1616,5,1268352000
6704,4325,1617,5,1291248000
6705,3776,1617,5,1282953600
6706,378,1618,5,1390348800
6707,924,1618,5,1389744000
6708,4802,1618,5,1384473600
6709,1580,1618,5,1388016000
6710,3140,1619,1,1340236800
6711,2673,1620,5,1296000000
6712,3981,1621,5,1397347200
6713,538,1621,5,1391040000
6714,630,1621,3,1265328000
6715,521,1622,5,1387584000
6716,3940,1623,5,1277424000
6717,1731,1624,5,1381017600
6718,3941,1625,5,1344124800
6719,1946,1626,5,1348617600
6720,4861,1627,5,1382918400
6721,784,1628,5,1369440000
6722,4994,1629,5,1377820800
6723,4861,1630,5,1360195200
6724,4637,1631,5,1383264000
6725,252,1632,5,1393891200
6726,4349,1632,5,1231200000
6727,2101,1632,5,1300752000
6728,4652,1632,5,1394582400
6729,4779,1632,5,1364342400
6730,2779,1632,5,1281312000
6731,4618,1632,5,1377475200
6732,2296,1632,5,1386028800
6733,1212,1632,5,1351468800
6734,1984,1632,5,1380672000
6735,2049,1632,3,1385856000
6736,2893,1632,5,1229385600
6737,443,1632,5,1371600000
6738,1340,1632,5,1257984000
6739,3177,1632,4,1348185600
6740,3227,1632,1,1303689600
6741,2906,1632,5,1213228800
6742,4574,1632,4,1400112000
6743,4174,1632,5,1374883200
6744,17,1632,5,1231286400
6745,1511,1632,5,1400630400
6746,2158,1632,5,1286409600
6747,588,1632,5,1366675200
6748,1724,1632,5,1292889600
6749,3324,1633,5,1340150400
6750,4047,1633,5,1228608000
6751,3676,1633,5,1364256000
6752,1795,1633,5,1212019200
6753,495,1633,5,1236643200
6754,820,1634,5,1257984000
6755,2367,1635,4,1233273600
6756,3941,1636,5,1344124800
6757,1759,1637,5,1325808000
6758,748,1638,5,1399939200
6759,25,1639,5,1337212800
6760,1045,1640,3,1360454400
6761,3366,1641,5,1398556800
6762,4411,1642,4,1252281600
6763,3415,1643,5,1376265600
6764,52,1644,4,1366934400
6765,4325,1645,5,1387238400
6766,930,1646,5,1363478400
6767,3088,1647,4,1355616000
6768,2254,1648,5,1383955200
6769,4366,1649,5,1258243200
6770,1201,1650,5,1384560000
6771,1753,1651,5,1383091200
6772,4861,1652,4,1244160000
6773,421,1653,5,1343174400
6774,473,1654,2,1349136000
6775,3581,1655,5,1403913600
6776,445,1656,4,1355184000
6777,3941,1657,5,1365897600
6778,3229,1658,5,1393891200
6779,3898,1659,4,1388102400
6780,2555,1660,2,1311811200
6781,4000,1661,4,1250812800
6782,4457,1662,3,1346544000
6783,844,1663,5,1368576000
6784,942,1664,5,1240012800
6785,3589,1665,4,1371254400
6786,536,1666,5,1403136000
6787,2101,1667,5,1287360000
6788,488,1667,2,1331424000
6789,4325,1668,3,1299456000
6790,763,1669,5,1375660800
6791,4366,1669,5,1374537600
6792,4031,1669,4,1355875200
6793,3676,1669,5,1342396800
6794,2940,1670,5,1368403200
6795,438,1671,4,1375142400
6796,3731,1671,1,1323561600
6797,1622,1672,4,1229731200
6798,2660,1673,5,1241308800
6799,3815,1674,5,1390262400
6800,4925,1675,3,1350172800
6801,1469,1676,5,1359417600
6802,541,1677,5,1388707200
6803,1754,1678,5,1394668800
6804,713,1679,4,1328400000
6805,923,1680,5,1206489600
6806,4726,1681,4,1401667200
6807,4285,1682,5,1245196800
6808,3876,1683,5,1393459200
6809,3425,1684,5,1330387200
6810,1573,1685,2,1312761600
6811,398,1686,5,1390867200
6812,3906,1686,4,1336953600
6813,3302,1686,5,1391558400
6814,3160,1687,4,1259366400
6815,4393,1688,5,1297468800
6816,4146,1689,2,1244678400
6817,4102,1690,4,1235433600
6818,536,1691,5,1296777600
6819,1832,1692,5,1384214400
6820,890,1693,1,1366934400
6821,3632,1694,5,1400198400
6822,3898,1695,5,1399248000
6823,2591,1696,5,1293321600
6824,776,1697,5,1285545600
6825,1875,1698,5,1369785600
6826,3981,1699,5,1380067200
6827,3929,1699,5,1364169600
6828,1749,1700,3,1334188800
6829,4262,1701,3,1365897600
6830,421,1702,5,1308355200
6831,2052,1703,5,1275177600
6832,3925,1704,4,1360972800
6833,334,1705,5,1388102400
6834,3941,1706,5,1234310400
6835,813,1707,5,1383868800
6836,568,1708,4,1264809600
6837,3332,1709,1,1391644800
6838,1686,1710,1,1357689600
6839,3940,1710,3,1292284800
6840,22,1711,2,1382140800
6841,1946,1712,5,1354147200
6842,2066,1713,2,1315094400
6843,2893,1714,5,1404691200
6844,924,1715,5,1392076800
6845,4861,1716,5,1176076800
6846,4946,1717,4,1368576000
6847,824,1717,1,1366588800
6848,1953,1718,4,1360627200
6849,4970,1719,5,1348099200
6850,1741,1720,5,1381363200
6851,578,1721,5,1391212800
6852,2030,1722,3,1223856000
6853,3820,1723,5,1271203200
6854,1817,1723,5,1303344000
6855,917,1724,5,1218067200
6856,1835,1724,5,1212883200
6857,457,1725,5,1358899200
6858,3941,1726,5,1383177600
6859,538,1727,5,1386806400
6860,3265,1728,5,1363478400
6861,1742,1729,2,1388966400
6862,83,1729,4,1394755200
6863,1755,1730,5,1328227200
6864,4970,1730,5,1354752000
6865,4916,1731,4,1290124800
6866,2784,1732,4,1376524800
6867,4626,1733,5,1389744000
6868,1730,1734,2,1192924800
6869,813,1735,5,1358208000
6870,3177,1735,5,1300665600
6871,806,1735,5,1309996800
6872,3826,1736,3,1362528000
6873,4777,1737,1,1387756800
6874,713,1738,1,1339545600
6875,4031,1739,3,1385510400
6876,4752,1740,2,1353369600
6877,462,1741,5,1331251200
6878,1953,1742,5,1372550400
6879,1982,1743,4,1392508800
6880,542,1743,4,1339459200
6881,3431,1744,5,1341619200
6882,4467,1745,5,1182470400
6883,444,1746,4,1374105600
6884,822,1746,5,1361145600
6885,3302,1746,5,1395532800
6886,3941,1747,5,1369612800
6887,1982,1748,4,1395446400
6888,648,1749,5,1171238400
6889,3899,1749,5,1360281600
6890,4262,1750,1,1393718400
6891,556,1751,3,1276300800
6892,4150,1752,4,1372204800
6893,4262,1753,5,1336780800
6894,890,1754,2,1360627200
6895,542,1755,5,1339459200
6896,3993,1756,5,1273104000
6897,947,1757,3,1274486400
6898,398,1758,5,1216598400
6899,751,1758,3,1369008000
6900,4150,1758,5,1375401600
6901,1795,1759,4,1212019200
6902,2086,1760,5,1217980800
6903,2030,1761,5,1250208000
6904,2673,1762,2,1288742400
6905,1622,1763,5,1350518400
6906,2254,1764,5,1336780800
6907,3581,1765,5,1358467200
6908,3415,1766,4,1392163200
6909,4405,1767,5,1372982400
6910,6,1768,5,1399334400
6911,9,1769,4,1381881600
6912,4618,1770,5,1391644800
6913,2256,1771,2,1384473600
6914,421,1772,5,1252195200
6915,4901,1773,5,1375228800
6916,1755,1774,5,1338422400
6917,1749,1775,5,1381104000
6918,4140,1776,3,1368057600
6919,3226,1777,5,1219622400
6920,775,1778,5,1213920000
6921,4903,1778,5,1369094400
6922,1713,1778,5,1286064000
6923,1755,1778,5,1290124800
6924,3109,1779,4,1274659200
6925,1753,1780,5,1386720000
6926,713,1781,5,1363219200
6927,3920,1782,5,1388534400
6928,3667,1783,2,1361836800
6929,831,1784,5,1295308800
6930,2869,1785,3,1364169600
6931,1728,1785,5,1334793600
6932,1454,1786,5,1335484800
6933,83,1787,4,1316304000
6934,713,1788,5,1363219200
6935,463,1789,1,1404604800
6936,4431,1790,4,1384905600
6937,1650,1791,1,1404691200
6938,4637,1792,5,1383264000
6939,1953,1793,5,1372550400
6940,4652,1794,5,1255046400
6941,630,1795,4,1291161600
6942,3724,1796,5,1266192000
6943,3237,1797,5,1354579200
6944,4031,1798,4,1377129600
6945,3200,1799,2,1302825600
6946,3200,1800,1,1368230400
6947,2608,1801,5,1255305600
6948,763,1802,3,1354752000
6949,574,1803,5,1355097600
6950,4467,1804,5,1184976000
6951,1954,1805,5,1297987200
6952,813,1806,5,1386115200
6953,4505,1807,5,1190851200
6954,4652,1808,5,1348790400
6955,4831,1808,5,1357948800
6956,4325,1808,5,1297987200
6957,4652,1809,5,1287619200
6958,4018,1809,5,1390089600
6959,501,1810,5,1252800000
6960,92,1811,5,1385856000
6961,4291,1812,5,1399248000
6962,3941,1813,5,1379116800
6963,2775,1814,2,1302825600
6964,482,1815,5,1352332800
6965,1835,1816,4,1400544000
6966,3366,1817,5,1399680000
6967,4615,1818,1,1295481600
6968,421,1819,5,1282262400
6969,4652,1820,5,1337385600
6970,3379,1821,3,1335484800
6971,421,1822,5,1285459200
6972,421,1823,5,1282262400
6973,3352,1824,4,1262131200
6974,2856,1825,1,1360713600
6975,4613,1826,4,1191369600
6976,806,1827,5,1309996800
6977,2320,1828,4,1168300800
6978,4347,1829,4,1136851200
6979,3497,1830,5,1353542400
6980,713,1831,5,1364515200
6981,91,1832,5,1387238400
6982,894,1833,5,1356480000
6983,831,1834,5,1393977600
6984,1073,1835,5,1368662400
6985,812,1836,5,1367884800
6986,1953,1837,4,1357603200
6987,4681,1838,5,1376611200
6988,4637,1839,5,1380326400
6989,3548,1840,5,1385164800
6990,4404,1841,5,1368057600
6991,364,1842,5,1354924800
6992,4765,1843,1,1320537600
6993,3297,1843,1,1351209600
6994,1946,1844,5,1356220800
6995,791,1845,1,1391904000
6996,4143,1845,5,1285804800
6997,7,1846,5,1221177600
6998,2673,1847,1,1151539200
6999,4431,1847,1,1295481600
7000,736,1848,5,1215388800
7001,1276,1849,5,1402617600
7002,2603,1849,4,1336521600
7003,4652,1850,5,1255046400
7004,1742,1851,1,1391990400
7005,1821,1852,5,1400284800
7006,4901,1853,5,1374796800
7007,1234,1854,4,1391385600
7008,2673,1855,1,1222819200
7009,4335,1856,2,1210982400
7010,2567,1856,4,1393891200
7011,521,1857,5,1393718400
7012,4652,1857,5,1372982400
7013,808,1858,3,1383782400
7014,3568,1859,5,1369353600
7015,1755,1860,4,1345507200
7016,1914,1861,5,1312156800
7017,3581,1862,4,1403913600
7018,2571,1863,5,1378771200
7019,3468,1864,5,1375401600
7020,258,1865,5,1309478400
7021,4970,1865,5,1369699200
7022,1660,1866,5,1351468800
7023,3941,1867,5,1349654400
7024,1660,1868,5,1354492800
7025,847,1869,4,1338854400
7026,1855,1870,2,1318377600
7027,785,1871,1,1375660800
7028,3088,1872,3,1355616000
7029,1966,1873,5,1392508800
7030,2983,1874,5,1333843200
7031,560,1875,1,1248307200
7032,2929,1876,5,1316736000
7033,1467,1877,5,1357171200
7034,3541,1878,5,1248739200
7035,858,1879,5,1316390400
7036,4559,1880,5,1300924800
7037,335,1881,5,1313452800
7038,4246,1882,5,1387670400
7039,3067,1883,3,1327276800
7040,4773,1884,5,1361664000
7041,1850,1885,5,1287446400
7042,1850,1886,5,1329782400
7043,335,1887,5,1324080000
7044,4411,1888,3,1274832000
7045,924,1889,5,1393113600
7046,4654,1890,5,1396828800
7047,906,1891,5,1314921600
7048,4558,1892,1,1375315200
7049,2953,1893,5,1184025600
7050,3324,1893,5,1169251200
7051,3175,1894,1,1190937600
7052,2486,1895,1,1188000000
7053,526,1896,5,1355529600
7054,458,1896,5,1346284800
7055,2084,1896,1,1346284800
7056,362,1897,5,1313625600
7057,3980,1897,5,1399680000
7058,2509,1897,5,1366329600
7059,4944,1897,4,1320710400
7060,656,1897,4,1354147200
7061,4965,1897,5,1351209600
7062,2038,1898,5,1389052800
7063,3827,1899,5,1305763200
7064,3941,1900,5,1359244800
7065,1749,1901,5,1353801600
7066,3920,1902,3,1395705600
7067,91,1903,5,1383091200
7068,3941,1904,5,1357689600
7069,3195,1905,5,1365552000
7070,1749,1906,5,1337212800
7071,134,1907,5,1404604800
7072,3116,1908,4,1339718400
7073,4861,1909,5,1308787200
7074,568,1910,5,1263772800
7075,3937,1911,5,1265241600
7076,3209,1912,5,1340928000
7077,2983,1912,5,1224547200
7078,3942,1912,4,1382486400
7079,3536,1913,5,1239840000
7080,3797,1914,3,1324944000
7081,187,1914,5,1343001600
7082,906,1914,5,1313798400
7083,13,1914,5,1404172800
7084,4340,1915,5,1259884800
7085,1313,1916,2,1256083200
7086,3845,1917,2,1245801600
7087,3532,1918,1,1308096000
7088,2076,1918,4,1372204800
7089,364,1919,5,1315094400
7090,4110,1920,5,1246838400
7091,1346,1921,4,1374278400
7092,4018,1922,4,1390089600
7093,4513,1923,1,1391212800
7094,2250,1924,5,1230163200
7095,1350,1925,5,1383523200
7096,1358,1926,5,1372982400
7097,378,1927,5,1374105600
7098,4652,1928,5,1367280000
7099,830,1929,5,1324166400
7100,4652,1930,5,1370736000
7101,4652,1931,4,1367884800
7102,443,1932,5,1402099200
7103,3366,1933,5,1364428800
7104,4652,1934,5,1367107200
7105,3152,1935,5,1342656000
7106,2701,1936,5,1366243200
7107,378,1937,5,1374105600
7108,3366,1938,5,1369180800
7109,3140,1939,4,1371427200
7110,378,1940,2,1374796800
7111,830,1941,5,1324166400
7112,3152,1941,5,1302739200
7113,4652,1942,5,1367107200
7114,830,1943,5,1324166400
7115,1201,1944,5,1394409600
7116,4193,1944,3,1361577600
7117,2904,1944,3,1253318400
7118,2401,1944,4,1233964800
7119,2249,1945,3,1374537600
7120,2144,1946,3,1255478400
7121,62,1947,5,1298592000
7122,4070,1948,5,1295395200
7123,200,1949,2,1398816000
7124,3235,1950,4,1366416000
7125,3984,1951,5,1396051200
7126,91,1952,5,1384560000
7127,574,1953,5,1329523200
7128,1412,1954,4,1401926400
7129,1172,1955,5,1374451200
7130,2249,1956,5,1372550400
7131,1884,1957,5,1271289600
7132,4411,1958,5,1167955200
7133,401,1959,5,1341360000
7134,1754,1960,5,1390003200
7135,3290,1961,5,1177372800
7136,3738,1962,5,1372032000
7137,401,1962,5,1341187200
7138,2570,1962,5,1362096000
7139,2517,1962,4,1292889600
7140,4574,1962,5,1258329600
7141,2639,1963,5,1252713600
7142,4312,1964,4,1175126400
7143,3731,1964,1,1271548800
7144,4250,1965,3,1324684800
7145,2016,1966,5,1217721600
7146,452,1967,5,1388620800
7147,2229,1968,1,1372723200
7148,4936,1969,5,1380758400
7149,1768,1970,5,1391385600
7150,3906,1971,4,1296864000
7151,364,1972,5,1315094400
7152,3827,1973,5,1375142400
7153,3937,1974,2,1161216000
7154,924,1975,5,1393113600
7155,511,1976,5,1404777600
7156,4575,1977,5,1393372800
7157,1768,1978,5,1394496000
7158,831,1979,5,1289174400
7159,4310,1980,5,1400544000
7160,795,1981,5,1377388800
7161,1660,1982,4,1383523200
7162,1720,1983,4,1308182400
7163,149,1984,5,1395619200
7164,4417,1985,5,1313452800
7165,1455,1986,5,1386374400
7166,4417,1987,5,1310169600
7167,364,1988,5,1340755200
7168,511,1989,5,1400284800
7169,1832,1990,5,1362787200
7170,421,1991,1,1355961600
7171,2086,1992,1,1190160000
7172,3395,1992,1,1295308800
7173,4401,1993,5,1318550400
7174,4695,1994,5,1380931200
7175,4164,1994,3,1305590400
7176,4861,1995,5,1372636800
7177,4861,1996,5,1389916800
7178,521,1997,5,1387584000
7179,4272,1998,4,1378684800
7180,4349,1999,5,1238457600
7181,4043,2000,1,1263081600
7182,4325,2001,4,1276819200
7183,362,2002,5,1313625600
7184,4179,2002,5,1394928000
7185,4231,2002,5,1391817600
7186,1096,2002,5,1375056000
7187,421,2003,5,1245110400
7188,4635,2004,2,1383264000
7189,3834,2005,5,1390348800
7190,588,2005,4,1366675200
7191,1752,2006,5,1355875200
7192,4699,2007,5,1379462400
7193,1856,2007,5,1394236800
7194,3193,2007,5,1396656000
