,one,two,three,four
7345,4682,379,5,1015459200
7346,4473,379,4,1043884800
7347,3184,379,3,1126656000
7348,4739,379,5,1062806400
7349,1869,379,5,1023408000
7350,1918,379,5,1133222400
7351,3215,379,5,1096588800
7352,3221,379,5,1096675200
7353,2019,379,5,1136073600
7354,5524,379,5,1140220800
7355,2054,379,2,1108512000
7356,2116,379,5,1113955200
7357,1466,379,5,1126742400
7358,1121,379,5,1104278400
7359,4976,379,5,1034985600
7360,4993,379,5,1144368000
7361,2472,379,5,1121212800
7362,5614,379,5,1117584000
7363,5038,379,5,1097971200
7364,2646,379,4,1114819200
7365,2678,379,5,1050537600
7366,1507,379,2,1050883200
7367,5229,379,5,1125187200
7368,2952,379,2,1035849600
7369,3618,379,4,1019865600
7370,4613,379,5,1081296000
7371,5377,380,3,1387238400
7372,1294,381,5,1312416000
7373,580,382,5,1007683200
7374,755,382,5,1029801600
7375,3117,383,5,1038873600
7376,3147,383,5,1096156800
7377,728,383,3,1115251200
7378,4138,383,5,1058918400
7379,579,383,5,1120694400
7380,1320,383,5,1017792000
7381,4474,383,5,1113004800
7382,1771,383,5,1058659200
7383,1160,383,1,1399420800
7384,1856,383,5,1122940800
7385,1333,383,4,1050796800
7386,753,383,5,1078617600
7387,1454,383,5,1091664000
7388,1336,383,5,1022630400
7389,1458,383,5,1122508800
7390,1996,383,2,1043366400
7391,2125,383,5,1034467200
7392,3259,383,5,1093305600
7393,3924,383,5,1332028800
7394,5004,383,3,1049328000
7395,5007,383,4,1085616000
7396,2452,383,5,1027900800
7397,2479,383,4,1118880000
7398,5077,383,2,1114041600
7399,2616,383,5,1232755200
7400,2655,383,5,1017273600
7401,2739,383,5,1039132800
7402,5654,383,5,1148169600
7403,3722,383,5,1037059200
7404,2856,383,5,1056412800
7405,2928,383,5,1048032000
7406,2985,383,5,1206316800
7407,2996,383,5,1037664000
7408,2997,383,2,1113609600
7409,3008,383,5,1007942400
7410,3417,383,5,1156809600
7411,5417,383,5,1027296000
7412,4616,383,4,1073865600
7413,913,384,4,1272240000
7414,4394,384,5,1255910400
7415,4882,385,5,1028073600
7416,2140,385,5,1115337600
7417,4966,385,5,1030579200
7418,910,386,1,1203897600
7419,1328,387,2,1077580800
7420,4783,387,5,1022457600
7421,862,388,4,1112486400
7422,1793,388,5,1086739200
7423,3247,388,5,1091664000
7424,5399,388,5,1047340800
7425,5079,388,5,1107043200
7426,5083,388,4,1107561600
7427,2865,388,4,1107216000
7428,3683,389,5,1128988800
7429,2236,390,5,1104624000
7430,3157,391,5,1040774400
7431,586,391,5,1091491200
7432,926,391,5,1128988800
7433,5796,391,4,1318291200
7434,3032,391,5,1316649600
7435,1656,392,4,1076112000
7436,1321,392,4,1048636800
7437,4504,392,4,1100217600
7438,5541,392,5,1074729600
7439,5221,392,4,1028332800
7440,3008,392,5,1008115200
7441,3115,392,3,1099094400
7442,786,393,5,1046304000
7443,2265,393,5,1011312000
7444,1848,394,1,1056240000
7445,1874,394,1,1048204800
7446,4296,395,1,1192838400
7447,3850,395,1,1207526400
7448,2265,396,4,1010707200
7449,4624,397,3,1135209600
7450,2506,397,1,1093824000
7451,1653,398,5,1038960000
7452,790,398,3,1035072000
7453,2873,398,5,1024012800
7454,2865,399,5,1100476800
7455,2457,400,5,1120176000
7456,2516,400,3,1139443200
7457,2279,401,5,1119225600
7458,4210,401,4,1123113600
7459,1885,402,2,1080172800
7460,5322,402,2,1146528000
7461,2908,402,5,1069113600
7462,4601,402,3,1087776000
7463,5259,402,3,1047859200
7464,5305,402,4,1051142400
7465,1602,403,1,1067299200
7466,1328,403,2,1077580800
7467,2055,403,2,1114905600
7468,2206,403,3,1140652800
7469,4945,403,4,1053475200
7470,2251,403,3,1121385600
7471,4963,403,2,1097280000
7472,2464,403,4,1128124800
7473,804,403,1,1129852800
7474,5039,403,2,1075075200
7475,2686,403,5,1049414400
7476,4583,403,4,1107043200
7477,5665,403,1,1109289600
7478,4601,403,3,1087776000
7479,1560,404,5,1109030400
7480,1990,404,4,1099785600
7481,2195,404,4,1130112000
7482,1566,405,1,1043539200
7483,3164,405,2,1031184000
7484,1760,405,4,1047600000
7485,4738,405,1,1038614400
7486,5392,405,1,1034035200
7487,3647,405,5,1028246400
7488,4882,405,2,1028246400
7489,5399,405,3,1047340800
7490,2574,405,3,1039910400
7491,5163,405,5,1048204800
7492,2875,405,2,1034208000
7493,3038,405,3,1030665600
7494,3058,405,1,1036454400
7495,380,406,5,1391990400
7496,1294,406,5,1323734400
7497,885,406,5,1029715200
7498,1550,407,4,1090195200
7499,5435,407,4,1046044800
7500,1640,407,5,1106524800
7501,4480,407,5,1086480000
7502,5393,407,5,1034121600
7503,3201,407,5,1055030400
7504,1456,407,5,1052870400
7505,2010,407,5,1052870400
7506,650,407,5,1031270400
7507,4832,407,4,1096070400
7508,2073,407,5,1052697600
7509,4850,407,4,1056153600
7510,2082,407,3,1094860800
7511,5541,407,1,1074729600
7512,4882,407,3,1070236800
7513,3674,407,1,1122249600
7514,2169,407,4,1066867200
7515,2236,407,2,1104624000
7516,1472,407,5,1034812800
7517,1488,407,5,1120694400
7518,1370,407,5,1107388800
7519,5642,407,4,1085011200
7520,3616,407,5,1031702400
7521,843,407,5,1124928000
7522,3726,408,4,1025395200
7523,1726,409,5,1049500800
7524,1350,409,5,1024185600
7525,1576,410,4,1085702400
7526,2210,410,2,1078012800
7527,2914,410,1,1053561600
7528,1516,410,5,1028678400
7529,5712,410,3,1121385600
7530,5713,410,3,1146787200
7531,1867,411,5,1072137600
7532,1580,412,5,1031011200
7533,4468,412,5,1054166400
7534,4706,412,2,1049587200
7535,1796,412,5,1031616000
7536,1922,412,4,1027641600
7537,5508,412,3,1058572800
7538,1350,412,5,1025654400
7539,2265,412,5,1035849600
7540,1063,412,1,1034812800
7541,2489,412,4,1035676800
7542,831,412,2,1022544000
7543,2976,412,5,1024185600
7544,3091,412,5,1045267200
7545,4203,413,2,1105747200
7546,1717,414,3,1109376000
7547,735,414,1,1105833600
7548,3429,415,4,1203724800
7549,4616,415,5,1213574400
7550,4475,416,1,1080864000
7551,2233,416,1,1124841600
7552,1654,417,5,1049414400
7553,1328,417,5,1077494400
7554,1294,417,5,1320192000
7555,4052,417,5,1131926400
7556,2259,417,2,1041984000
7557,2315,417,3,1105401600
7558,2404,417,1,1105660800
7559,5007,417,4,1085616000
7560,2485,417,1,1066953600
7561,2621,417,1,1124323200
7562,2822,417,4,1065052800
7563,1509,417,1,1082592000
7564,3014,417,4,1130803200
7565,5092,418,5,1054598400
7566,4863,419,5,1403481600
7567,1560,420,2,1138838400
7568,3149,420,4,1345939200
7569,5386,420,4,1092873600
7570,4732,420,5,1064966400
7571,1908,420,4,1071014400
7572,1458,420,5,1122508800
7573,4874,420,5,1108944000
7574,2174,420,4,1113782400
7575,4929,420,2,1105747200
7576,925,420,5,1121212800
7577,3551,420,3,1145750400
7578,3686,420,5,1099267200
7579,2362,420,1,1096329600
7580,4556,420,1,1108425600
7581,3694,420,5,1107734400
7582,5618,420,4,1099958400
7583,2652,420,5,1118793600
7584,5097,420,5,1139270400
7585,3385,420,5,1120176000
7586,5211,420,3,1076803200
7587,1270,420,1,1157068800
7588,1020,420,4,1133913600
7589,4706,421,5,1049673600
7590,3652,421,5,1105142400
7591,769,421,5,1038355200
7592,1121,421,3,1104710400
7593,1374,421,5,1052352000
7594,2925,421,5,1067558400
7595,2928,421,5,1048118400
7596,1516,421,5,1123977600
7597,3453,422,5,1388016000
7598,1294,422,5,1322956800
7599,3221,422,1,1099785600
7600,2033,422,3,1137456000
7601,2874,422,3,1120003200
7602,5197,422,2,1143676800
7603,2932,422,4,1125187200
7604,1516,422,2,1105660800
7605,1376,423,5,1165622400
7606,4668,424,5,1049673600
7607,579,424,5,1049587200
7608,5452,424,5,1046649600
7609,744,424,4,1121990400
7610,5337,424,4,1034467200
7611,1874,424,4,1075593600
7612,1455,424,5,1112313600
7613,5540,424,5,1136592000
7614,1350,424,5,1044230400
7615,800,424,5,1088380800
7616,1501,424,3,1032307200
7617,3408,424,3,1074816000
7618,1607,425,1,1092268800
7619,1767,425,4,1099180800
7620,1894,425,5,1120608000
7621,1461,425,5,1114992000
7622,1462,425,4,1076889600
7623,4870,425,4,1098576000
7624,2686,425,5,1049414400
7625,2691,425,5,1050192000
7626,5121,425,5,1059091200
7627,2763,425,5,1097971200
7628,1655,426,3,1035676800
7629,1858,427,5,1092441600
7630,1996,427,5,1043366400
7631,4509,427,5,1096416000
7632,5323,427,4,1066176000
7633,2509,427,5,1354924800
7634,3391,427,3,1179100800
7635,1519,427,3,1055203200
7636,2686,428,1,1059696000
7637,4366,429,1,1405209600
7638,1526,429,1,1327017600
7639,862,430,4,1124064000
7640,1820,430,2,1119312000
7641,5508,430,3,1041811200
7642,4813,430,4,1128470400
7643,4860,430,5,1043884800
7644,2493,430,1,1139356800
7645,5716,430,3,1075939200
7646,1605,431,1,1107216000
7647,4382,431,1,1169856000
7648,4618,431,4,1058745600
7649,5930,432,5,1117411200
7650,4494,432,5,1049414400
7651,2019,432,5,1136246400
7652,2079,432,5,1122854400
7653,2255,432,5,1124755200
7654,2337,432,5,1104105600
7655,2490,432,4,1119657600
7656,2784,432,5,1080864000
7657,2822,432,5,1065052800
7658,2884,432,5,1060473600
7659,2924,432,5,1111449600
7660,4603,432,5,1086912000
7661,3117,433,1,1096588800
7662,443,433,1,1385596800
7663,223,433,3,1376524800
7664,1790,433,3,1107475200
7665,5987,433,5,1286409600
7666,3907,433,5,1339891200
7667,391,433,2,1362700800
7668,4551,433,2,1175385600
7669,3297,433,5,1325376000
7670,496,433,5,1355961600
7671,3561,433,3,1071446400
7672,4177,433,2,1391558400
7673,4120,433,5,1311984000
7674,2557,433,2,1120003200
7675,2625,433,5,1122595200
7676,237,433,5,1386115200
7677,3954,433,5,1401840000
7678,1516,433,1,1105660800
7679,5258,433,5,1146009600
7680,3762,433,3,1267574400
7681,5371,434,5,1024876800
7682,4640,435,2,1075161600
7683,3274,436,1,1326758400
7684,4364,436,5,1296518400
7685,5078,436,3,1059955200
7686,2798,436,1,1066176000
7687,3895,437,4,1366156800
7688,456,437,4,1396224000
7689,242,437,5,1396742400
7690,1455,438,3,1094515200
7691,4994,438,1,1101168000
7692,1083,438,3,1098662400
7693,3045,438,5,1099353600
7694,3071,438,4,1109030400
7695,2149,439,1,1082592000
7696,4929,439,1,1105833600
7697,2212,439,4,1112832000
7698,4958,439,1,1111276800
7699,2301,439,5,1125273600
7700,2525,439,5,1104883200
7701,5106,439,2,1093737600
7702,2875,439,2,1033948800
7703,5202,439,1,1104624000
7704,1656,440,5,1065571200
7705,1704,440,4,1101945600
7706,1456,440,5,1051833600
7707,1338,440,4,1081900800
7708,2279,440,5,1097452800
7709,2621,440,5,1123891200
7710,2777,440,5,1090108800
7711,2871,440,5,1095638400
7712,2871,441,5,1105315200
7713,2017,442,5,1060473600
7714,5001,442,1,1285632000
7715,5008,442,1,1354060800
7716,2554,442,4,1113177600
7717,2820,442,1,1036281600
7718,1552,443,1,1139356800
7719,3215,444,5,1096588800
7720,1734,445,5,1172534400
7721,3317,445,3,1088380800
7722,1830,446,5,1093910400
7723,4025,447,5,1325462400
7724,5978,447,3,1288828800
7725,1202,447,5,1298505600
7726,925,447,5,1156377600
7727,3312,447,5,1165622400
7728,4394,447,5,1253750400
7729,4275,447,4,1190592000
7730,728,448,5,1109203200
7731,4284,449,5,1069891200
7732,3624,449,2,1027814400
7733,4668,449,5,1042416000
7734,1670,449,5,1118966400
7735,1705,449,4,1110499200
7736,3629,449,5,1022025600
7737,1717,449,5,1092355200
7738,1734,449,3,1172793600
7739,1322,449,5,1059609600
7740,2,449,3,1392336000
7741,1810,449,5,1101168000
7742,1831,449,2,1139184000
7743,1865,449,4,1114819200
7744,3652,449,5,1103068800
7745,2009,449,5,1047772800
7746,3661,449,5,1023753600
7747,2096,449,5,1081728000
7748,2210,449,4,1077926400
7749,2220,449,2,1027296000
7750,4966,449,1,1030320000
7751,2364,449,4,1140825600
7752,3309,449,1,1127347200
7753,2439,449,5,1029542400
7754,2443,449,2,1103414400
7755,5025,449,4,1075420800
7756,2452,449,4,1027900800
7757,2493,449,5,1119657600
7758,5626,449,4,1141171200
7759,5059,449,4,1109808000
7760,2586,449,5,1175040000
7761,3343,449,4,1087603200
7762,2613,449,4,1135123200
7763,2691,449,5,1071878400
7764,4263,449,2,1254700800
7765,2769,449,2,1080518400
7766,5371,449,2,1026777600
7767,2814,449,5,1029801600
7768,3726,449,3,1024012800
7769,5166,449,4,1053561600
7770,3387,449,3,1285286400
7771,2977,449,1,1047427200
7772,5253,449,4,1119571200
7773,3032,449,5,1135382400
7774,3045,449,2,1099353600
7775,3052,449,5,1099094400
7776,3115,449,4,1099094400
7777,1083,450,5,1098662400
7778,1083,451,5,1098662400
7779,4457,452,5,1098230400
7780,1868,452,5,1080864000
7781,3981,453,4,1092960000
7782,2503,453,4,1106611200
7783,862,454,4,1122681600
7784,1547,454,5,1106870400
7785,1568,454,4,1149465600
7786,3147,454,4,1099785600
7787,1580,454,5,1030060800
7788,4284,454,5,1067731200
7789,1596,454,4,1174608000
7790,5439,454,5,1139011200
7791,1656,454,5,1066176000
7792,1665,454,5,1138406400
7793,1683,454,4,1114473600
7794,1696,454,5,1128556800
7795,1698,454,4,1124150400
7796,1717,454,4,1092355200
7797,4697,454,5,1169596800
7798,4700,454,5,1099094400
7799,4701,454,5,1248998400
7800,1752,454,5,1087430400
7801,1767,454,3,1099180800
7802,3635,454,5,1065052800
7803,1776,454,5,1099612800
7804,1794,454,5,1136419200
7805,3191,454,4,1260316800
7806,1827,454,5,1123286400
7807,1842,454,5,1139356800
7808,1850,454,5,1058140800
7809,1853,454,4,1038960000
7810,1858,454,5,1092441600
7811,1862,454,4,1117584000
7812,3200,454,4,1047945600
7813,1884,454,5,1114387200
7814,1455,454,5,1076371200
7815,1915,454,5,1123459200
7816,3221,454,5,1096761600
7817,1992,454,5,1074470400
7818,762,454,4,1129161600
7819,2033,454,4,1137456000
7820,4158,454,5,1123459200
7821,4861,454,5,1137369600
7822,4863,454,1,1384128000
7823,2132,454,5,1125100800
7824,2181,454,5,1104537600
7825,2191,454,5,1122768000
7826,2198,454,2,1097712000
7827,3129,454,5,1069632000
7828,1121,454,5,1102377600
7829,2218,454,4,1076889600
7830,2251,454,3,1136246400
7831,2255,454,5,1124755200
7832,925,454,5,1121212800
7833,4959,454,1,1101600000
7834,2281,454,5,1109635200
7835,2298,454,5,1126915200
7836,2329,454,5,1111190400
7837,2358,454,5,1145318400
7838,2381,454,5,1087862400
7839,2390,454,3,1113436800
7840,2392,454,4,1063238400
7841,2460,454,4,1092355200
7842,2488,454,4,1140912000
7843,2495,454,5,1095206400
7844,3982,454,5,1147996800
7845,2523,454,5,1120780800
7846,2565,454,5,1068595200
7847,3337,454,4,1391817600
7848,3338,454,5,1232064000
7849,2624,454,4,1149033600
7850,2634,454,3,1034035200
7851,2656,454,4,1105920000
7852,2731,454,3,1132358400
7853,2738,454,5,1096329600
7854,2747,454,5,1139529600
7855,5125,454,5,1107388800
7856,2767,454,5,1139529600
7857,2769,454,5,1078963200
7858,5149,454,5,1099872000
7859,2818,454,4,1139702400
7860,5182,454,5,1092009600
7861,2871,454,5,1114473600
7862,2884,454,4,1060473600
7863,2892,454,4,1090540800
7864,2899,454,5,1131494400
7865,2901,454,4,1137024000
7866,2920,454,5,1143072000
7867,4203,454,4,1105747200
7868,2947,454,5,1092528000
7869,2950,454,5,1135728000
7870,4451,454,4,1075939200
7871,5713,454,5,1146700800
7872,3069,454,5,1122508800
7873,3095,454,5,1135036800
7874,5343,455,4,1236902400
7875,1156,456,5,1354665600
7876,496,457,4,1375920000
7877,159,457,5,1316044800
7878,1532,458,4,1187827200
7879,1640,458,5,1106438400
7880,1937,458,5,1162080000
7881,3553,458,5,1095811200
7882,2621,458,1,1124236800
7883,2767,458,5,1139529600
7884,2769,458,5,1082073600
7885,4000,458,2,1240444800
7886,2904,458,1,1343520000
7887,678,458,5,1231372800
7888,845,458,1,1101340800
7889,3891,459,5,1292544000
7890,2711,459,4,1160611200
7891,521,459,2,1373587200
7892,1708,460,1,1170115200
7893,5419,460,4,1363564800
7894,3388,460,2,1241740800
7895,4321,461,1,1306454400
7896,4090,461,5,1246752000
7897,3725,462,1,1103500800
7898,3791,463,5,1354233600
7899,753,464,5,1078704000
7900,2316,464,4,1083110400
7901,2393,464,1,1094515200
7902,5410,464,1,1090022400
7903,3422,464,3,1097884800
7904,4618,464,2,1034899200
7905,1081,465,5,1043280000
7906,2085,466,5,1102896000
7907,3247,466,5,1091664000
7908,2173,466,5,1125446400
7909,926,466,5,1150675200
7910,5603,466,5,1121126400
7911,4999,466,5,1109980800
7912,2697,466,5,1071100800
7913,3069,466,4,1122595200
7914,2995,467,5,1083888000
7915,5507,468,4,1145145600
7916,704,469,5,1099267200
7917,2071,469,5,1037318400
7918,3312,469,4,1173744000
7919,2490,469,4,1119830400
7920,5618,469,2,1127952000
7921,1020,469,5,1133740800
7922,729,470,1,1270339200
7923,773,470,4,1162944000
7924,3563,470,5,1157414400
7925,2901,470,4,1161820800
7926,862,471,5,1123718400
7927,4336,471,5,1378771200
7928,457,471,3,1375056000
7929,1174,471,5,1315699200
7930,4340,471,4,1401494400
7931,217,471,5,1389312000
7932,4364,471,3,1359849600
7933,345,471,5,1401062400
7934,2735,471,5,1111968000
7935,2784,471,5,1080864000
7936,3375,471,4,1372291200
7937,522,471,4,1388620800
7938,1530,472,5,1193788800
7939,3620,473,5,1100649600
7940,862,473,2,1109203200
7941,1576,473,3,1085702400
7942,5439,473,3,1145059200
7943,1665,473,5,1138406400
7944,1863,473,2,1053993600
7945,4504,473,5,1100131200
7946,2261,473,5,1109894400
7947,2392,473,2,1063238400
7948,2552,473,4,1144713600
7949,5094,473,2,1095724800
7950,5167,473,5,1036108800
7951,3403,473,5,1137974400
7952,3032,473,5,1139011200
7953,4601,474,3,1087776000
7954,1448,475,3,1091318400
7955,4601,476,2,1087776000
7956,3147,477,5,1096156800
7957,1901,477,5,1128816000
7958,4564,477,5,1113350400
7959,5404,478,5,1074816000
7960,2621,478,5,1123891200
7961,4756,479,5,1140912000
7962,1193,479,5,1386028800
7963,2079,479,4,1122249600
7964,3337,479,5,1394150400
7965,2769,479,5,1082073600
7966,2874,479,5,1122940800
7967,4595,479,5,1107820800
7968,3403,479,5,1137974400
7969,3621,480,5,1033689600
7970,1665,480,5,1138406400
7971,1670,480,2,1118966400
7972,1691,480,5,1130198400
7973,1705,480,4,1110585600
7974,1891,480,3,1127174400
7975,1471,480,5,1099094400
7976,4537,480,5,1091923200
7977,2253,480,1,1073174400
7978,4954,480,5,1063929600
7979,2274,480,5,1061424000
7980,2348,480,5,1138406400
7981,2454,480,5,1106784000
7982,665,480,5,1034035200
7983,2554,480,5,1113177600
7984,2633,480,5,1109462400
7985,2744,480,5,1133308800
7986,2767,480,3,1139529600
7987,2810,480,5,1100995200
7988,2822,480,2,1066780800
7989,2831,480,5,1071532800
7990,2884,480,5,1060473600
7991,4601,480,3,1101254400
7992,4603,480,5,1086912000
7993,3014,480,5,1131753600
7994,3032,480,5,1132272000
7995,1636,481,5,1104278400
7996,1786,481,5,1099872000
7997,4753,481,4,1070150400
7998,4788,481,3,1091145600
7999,4870,481,5,1076457600
8000,3352,481,5,1090540800
8001,835,481,4,1076457600
8002,5712,481,5,1098662400
8003,5716,481,5,1104710400
8004,1851,482,5,1074816000
8005,3814,482,2,1296691200
8006,2199,482,4,1099008000
8007,4537,482,3,1091923200
8008,2269,482,2,1116374400
8009,2437,482,3,1086220800
8010,2751,482,1,1162080000
8011,2874,482,2,1116201600
8012,1279,482,5,1352937600
8013,4636,483,5,1087516800
8014,1738,483,5,1117929600
8015,3248,483,5,1147305600
8016,2180,483,1,1090713600
8017,2181,483,5,1104624000
8018,2307,483,4,1125360000
8019,1364,483,3,1062460800
8020,2442,483,5,1120003200
8021,2487,483,5,1104192000
8022,2496,483,5,1071619200
8023,5083,483,4,1109635200
8024,2741,483,4,1074556800
8025,5133,483,4,1064188800
8026,2833,483,5,1092700800
8027,2947,483,5,1092528000
8028,2950,483,5,1124668800
8029,5246,483,2,1091836800
8030,3069,483,5,1122595200
8031,5618,484,5,1119139200
8032,1734,485,5,1172880000
8033,2088,485,2,1179878400
8034,3688,485,5,1113177600
8035,4946,486,5,1073001600
8036,1350,487,5,1047859200
8037,2813,488,5,1111449600
8038,2318,489,5,1084838400
8039,2757,489,5,1119398400
8040,4354,490,5,1255478400
8041,1897,491,5,1141776000
8042,2017,491,5,1090627200
8043,2100,491,5,1113955200
8044,2293,491,5,1083110400
8045,3977,491,5,1118880000
8046,2464,491,5,1128124800
8047,2621,491,5,1123891200
8048,2769,491,3,1084320000
8049,2920,491,4,1127347200
8050,3066,491,2,1112140800
8051,1709,492,5,1090886400
8052,2656,492,4,1095811200
8053,1734,493,5,1172880000
8054,614,493,5,1114992000
8055,728,494,3,1109203200
8056,4742,494,5,1112745600
8057,2039,494,5,1053043200
8058,4854,494,3,1096502400
8059,2101,494,5,1095724800
8060,5400,494,5,1045612800
8061,4956,494,3,1101254400
8062,5603,494,5,1121126400
8063,974,494,2,1055289600
8064,2496,494,4,1081209600
8065,3706,494,5,1113004800
8066,2600,494,5,1077148800
8067,5125,494,5,1107388800
8068,2763,494,5,1097971200
8069,862,495,3,1123718400
8070,1654,495,3,1049414400
8071,2621,495,4,1098403200
8072,4718,496,5,1136505600
8073,2017,496,5,1123545600
8074,2871,496,3,1102291200
8075,1121,497,5,1104796800
8076,2464,497,4,1128124800
8077,2690,497,4,1135123200
8078,2813,497,4,1138233600
8079,4703,498,1,1094515200
8080,2554,498,3,1113177600
8081,1851,499,5,1075334400
8082,5516,499,2,1091232000
8083,2280,499,5,1072915200
8084,2946,499,3,1125273600
8085,3032,499,5,1137456000
8086,3078,499,5,1079049600
8087,3624,500,4,1194912000
8088,2167,500,4,1108771200
8089,2388,500,5,1095811200
8090,2621,500,5,1098403200
8091,5654,500,4,1148256000
8092,1516,500,3,1105660800
8093,704,501,5,1099267200
8094,1884,501,5,1114387200
8095,753,501,5,1099526400
8096,4788,501,4,1091145600
8097,2274,501,5,1067472000
8098,2615,501,5,1045267200
8099,3611,501,5,1168300800
8100,1516,501,5,1100304000
8101,3740,501,4,1070236800
8102,4616,501,5,1081209600
8103,1767,502,5,1083369600
8104,1775,502,2,1111536000
8105,1448,502,3,1091318400
8106,1454,502,5,1100044800
8107,4535,502,1,1100390400
8108,2298,502,3,1127001600
8109,2621,502,3,1096070400
8110,2896,502,1,1117497600
8111,5291,502,5,1088553600
8112,1585,503,2,1089417600
8113,3698,503,4,1085011200
8114,1387,503,1,1061337600
8115,1338,504,4,1049155200
8116,2081,504,4,1055462400
8117,4995,504,4,1114905600
8118,2822,504,5,1066780800
8119,4595,504,5,1105574400
8120,2921,504,4,1138924800
8121,4138,505,5,1087171200
8122,583,505,5,1107820800
8123,4234,505,2,1237507200
8124,2437,505,5,1086220800
8125,2612,505,5,1094515200
8126,2794,505,4,1111104000
8127,4192,505,2,1235347200
8128,1571,506,5,1091318400
8129,579,506,5,1062806400
8130,1717,506,5,1092355200
8131,583,506,5,1067731200
8132,4753,506,3,1122854400
8133,4158,506,5,1123459200
8134,5618,506,4,1108339200
8135,5046,506,4,1115078400
8136,2621,506,5,1125619200
8137,1503,506,3,1110844800
8138,4203,506,5,1105747200
8139,4284,507,2,1071014400
8140,4882,507,4,1070236800
8141,5408,507,1,1065657600
8142,1704,508,3,1107734400
8143,1803,508,4,1271980800
8144,1454,508,5,1090972800
8145,2055,508,5,1113868800
8146,1083,508,5,1098662400
8147,2485,508,5,1066953600
8148,835,508,2,1081728000
8149,2995,508,4,1083888000
8150,1992,509,4,1095033600
8151,4826,509,4,1135209600
8152,4514,509,5,1118966400
8153,2255,509,2,1124755200
8154,3285,509,5,1073088000
8155,4999,509,1,1109980800
8156,5628,509,3,1105574400
8157,2633,509,5,1109462400
8158,2654,509,1,1097798400
8159,2741,509,4,1074556800
8160,2744,509,5,1127692800
8161,4061,509,1,1135209600
8162,4598,509,4,1083110400
8163,3057,509,2,1113782400
8164,3064,509,1,1083628800
8165,3232,510,5,1132531200
8166,1546,511,5,1143590400
8167,4070,511,5,1298592000
8168,1448,511,5,1091318400
8169,1858,511,4,1092441600
8170,1865,511,5,1110931200
8171,2231,511,5,1137369600
8172,2280,511,5,1105488000
8173,2751,511,5,1162166400
8174,3388,511,3,1164067200
8175,5488,512,1,1121472000
8176,3215,513,5,1096588800
8177,2164,513,3,1115251200
8178,2358,513,4,1145318400
8179,4557,513,1,1130198400
8180,2647,513,5,1098489600
8181,1501,514,2,1115942400
8182,4601,514,3,1101254400
8183,4891,515,3,1059177600
8184,2503,515,5,1103241600
8185,2899,515,5,1132963200
8186,4440,516,3,1167696000
8187,4284,517,2,1071014400
8188,1607,518,5,1092268800
8189,4284,518,5,1067731200
8190,2059,518,5,1080950400
8191,923,518,5,1046217600
8192,4535,518,4,1100390400
8193,4945,518,5,1048377600
8194,5593,518,3,1047772800
8195,804,518,5,1108252800
8196,2797,518,4,1072828800
8197,5149,518,4,1099872000
8198,2931,518,5,1063152000
8199,4203,518,5,1105833600
8200,1519,518,5,1049068800
8201,5447,519,5,1080518400
8202,4942,520,1,1105660800
8203,3184,521,5,1126742400
8204,2284,521,5,1083974400
8205,4556,521,5,1108425600
8206,2464,521,5,1128038400
8207,5140,521,4,1132012800
8208,2930,521,1,1055289600
8209,2973,521,5,1092787200
8210,3014,521,5,1130803200
8211,5290,521,5,1121904000
8212,2685,522,5,1096588800
8213,1986,523,3,1102809600
8214,5546,523,3,1094169600
8215,2654,523,3,1110499200
8216,5116,523,3,1105660800
8217,3616,524,5,1054512000
8218,2360,525,4,1060992000
8219,5428,526,5,1120867200
8220,4697,526,5,1169596800
8221,3821,526,5,1371081600
8222,2236,526,5,1102377600
8223,3215,527,5,1096588800
8224,2920,527,4,1127088000
8225,5727,528,3,1124582400
8226,1752,529,1,1087430400
8227,1121,529,4,1102636800
8228,2255,529,4,1124755200
8229,2279,529,5,1099353600
8230,2330,529,1,1056672000
8231,1571,530,4,1084320000
8232,5930,530,2,1117411200
8233,2231,530,5,1132012800
8234,2702,530,4,1100822400
8235,2813,530,4,1111449600
8236,4117,531,5,1148256000
8237,1229,531,1,1363564800
8238,3032,531,5,1139011200
8239,3964,531,5,1281052800
8240,862,532,4,1109203200
8241,1568,532,5,1149638400
8242,3147,532,5,1099958400
8243,4650,532,4,1067385600
8244,4284,532,3,1070668800
8245,1636,532,5,1104192000
8246,1827,532,4,1123286400
8247,2132,532,5,1125100800
8248,3681,532,5,1086825600
8249,2297,532,5,1109635200
8250,2348,532,5,1136764800
8251,2354,532,5,1086739200
8252,5404,532,5,1082764800
8253,2633,532,5,1109376000
8254,4187,532,5,1096675200
8255,2699,532,5,1082764800
8256,2719,532,3,1070409600
8257,3719,532,5,1081209600
8258,5112,532,5,1073174400
8259,2731,532,2,1132444800
8260,5152,532,5,1100908800
8261,5159,532,4,1135814400
8262,2866,532,1,1124668800
8263,2871,532,5,1099526400
8264,2874,532,4,1116633600
8265,4603,532,5,1086912000
8266,835,532,5,1073952000
8267,5713,532,5,1131148800
8268,1584,533,5,1048118400
8269,908,533,4,1197936000
8270,1121,534,5,1102982400
8271,1516,534,3,1123977600
8272,2093,535,5,1082937600
8273,1640,536,5,1072656000
8274,1656,536,3,1066176000
8275,3569,536,3,1094083200
8276,4956,536,4,1095984000
8277,2713,536,2,1117756800
8278,4653,537,1,1141776000
8279,3636,537,5,1180396800
8280,3241,537,5,1084492800
8281,2132,537,5,1129161600
